RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,Finish,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,FinishDetails_present,FinishDetails_clean,BMatchWCRank_present,RMatchWCRank_present,BMatchWCRank_cat,RMatchWCRank_cat,BWFeatherweightRank_present,RWFeatherweightRank_present,BPFPRank_present,BWFlyweightRank_present,RWFlyweightRank_present,BWStrawweightRank_present,BWBantamweightRank_present,BWelterweightRank_present,BBantamweightRank_present,BLightHeavyweightRank_present,BLightweightRank_present,BFeatherweightRank_present,BFlyweightRank_present,BMiddleweightRank_present,RWStrawweightRank_present,BHeavyweightRank_present,RWBantamweightRank_present,RFeatherweightRank_present,RBantamweightRank_present,RMiddleweightRank_present,RLightHeavyweightRank_present,RLightweightRank_present,RHeavyweightRank_present,RFlyweightRank_present,RWelterweightRank_present,RPFPRank_present,blue_has_any_rank,red_has_any_rank,Winner,OddsRatio,RedExperience,BlueExperience,ExperienceDifference,RedWinPercentage,BlueWinPercentage,WinPercentageDifference,RedForm,BlueForm,FormDifference,RedStrikerScore,BlueStrikerScore,RedGrapplerScore,BlueGrapplerScore,StyleAdvantage,RedFinishRate,BlueFinishRate,FinishRateDifference,RedAgeFactor,BlueAgeFactor,AgeFactorDifference,RedBettingConfidence,BlueBettingConfidence,RedPerformanceScore,BluePerformanceScore,PerformanceScoreDiff,RedImpliedProbability,BlueImpliedProbability
-220.0,200.0,45.4545,200.0,2012-07-21,False,Bantamweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Southpaw,165.1,165.1,135,0,1,0,23.0,0.43,1.0,3.0,1.0,1,0,2,0,0,0,0,0,1,0,1,Orthodox,172.72,172.72,135,27,27,0,-1,-1,-1,0,-2,0,0,-1,-7.62,-7.62,0,-23.0,-1.0,-3.0,neither,SUB,3.0,699.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1,1,0,1,0.9999999999,0.0,0.9999999999,1,0,1,9.89,4.2688,4.0,0.63,2.2512000000000008,1.0,0.0,1.0,0.8,0.8,0.0,265.4545,0.0,0.8799999999120001,0.0,0.8799999999120001,-0.004545454545454545,0.005
-150.0,130.0,66.6667,130.0,2024-10-12,False,Welterweight,MALE,3,0,1,0,4.4,0.48,0.4,0.91,0.45,1,4,15,0,0,0,0,1,1,0,2,Orthodox,182.88,195.58,170,0,1,0,4.59,0.63,0.2,0.0,0.0,3,3,14,0,0,1,0,3,0,0,4,Orthodox,190.5,203.2,170,35,30,0,0,-2,-2,1,1,0,-2,1,-7.62,-7.62,-5,-0.19,0.2,0.91,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1538461538461537,7,6,1,0.5714285714204081,0.33333333332777776,0.2380952380926304,1,1,0,2.8916999999999997,2.112,0.2,0.8095000000000001,1.3891999999999995,0.75,1.0,-0.25,0.6666666666666667,1.0,-0.33333333333333326,216.6667,0.0,0.4190476190416327,0.3666666666605556,0.052380952381077095,-0.006666666666666667,0.007692307692307693
-140.0,120.0,71.4286,120.0,2019-03-16,False,Welterweight,MALE,3,0,1,0,17.6364,0.664,0.7273,1.0909,0.605,4,3,23,0,0,0,1,0,7,0,8,Switch,180.34,182.88,170,0,6,0,34.0,0.533,0.5,1.2,0.221,6,2,30,0,0,0,5,2,1,0,8,Southpaw,182.88,187.96,170,27,30,0,-5,-2,0,-1,-7,0,-2,6,-2.54,-5.08,-3,-16.3636,0.2273,-0.1091,Red,S-DEC,3.0,900.0,135.0,500.0,1400.0,175.0,550.0,1200.0,0,Not Recorded,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Red,-1.1666666666666667,10,11,-1,0.799999999992,0.7272727272661157,0.0727272727258843,6,1,5,18.122,11.7105696,0.7652,1.3872944999999999,7.0335249,0.375,0.875,-0.5,0.8,1.0,-0.19999999999999996,211.42860000000002,0.0,1.02399999998976,0.7999999999927273,0.22399999999703268,-0.007142857142857143,0.008333333333333333
-130.0,110.0,76.9231,110.0,2016-07-08,True,Women's Strawweight,FEMALE,5,0,1,0,69.3333,0.413,1.0,5.3333,0.753,1,1,9,0,0,0,2,0,0,0,2,Orthodox,162.56,160.02,115,0,5,0,96.6,0.434,0.0,0.0,0.0,5,0,16,3,0,1,2,2,0,0,5,Orthodox,167.64,165.1,125,28,27,0,-4,-4,-3,-1,-7,-3,-2,0,-5.08,-5.08,1,-27.2667,1.0,5.3333,Red,U-DEC,5.0,1500.0,180.0,190.0,1800.0,575.0,375.0,1000.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,Red,-1.1818181818181819,5,3,2,0.99999999998,0.6666666666444444,0.3333333333355556,5,1,4,41.9244,28.634652899999995,0.0,5.015974900000001,18.305722000000003,0.4,0.0,0.4,0.8666666666666667,0.8,0.06666666666666665,206.9231,0.0,1.299999999974,0.5866666666471112,0.7133333333268888,-0.007692307692307693,0.00909090909090909
-130.0,110.0,76.9231,110.0,2016-03-19,False,Women's Bantamweight,FEMALE,3,1,0,0,16.0,0.34,0.0,3.0,0.15,0,1,3,0,0,0,0,0,0,0,0,Orthodox,154.94,152.4,135,1,0,0,47.6667,0.403,0.0,0.0,0.0,1,2,6,0,0,0,0,1,0,0,1,Orthodox,175.26,167.64,135,33,29,0,0,-1,-1,1,-3,0,-1,0,-20.32,-15.24,4,-31.6667,0.0,3.0,neither,U-DEC,3.0,900.0,225.0,185.0,1325.0,660.0,315.0,1425.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1818181818181819,3,1,2,0.3333333333222222,0.0,0.3333333333222222,-1,-1,0,19.2096801,5.44,0.0,0.44999999999999996,14.2196801,1.0,0.0,1.0,0.8,0.9333333333333333,-0.1333333333333333,206.9231,0.0,0.2266666666591111,0.0,0.2266666666591111,-0.007692307692307693,0.00909090909090909
-380.0,340.0,26.3158,340.0,2015-03-14,False,Welterweight,MALE,3,1,0,0,37.5556,0.574,1.2222,1.2222,0.428,7,6,42,0,0,0,2,9,1,0,12,Orthodox,182.88,190.5,170,1,0,0,47.5714,0.548,0.4286,3.2143,0.303,6,3,39,3,1,2,3,5,0,0,11,Southpaw,175.26,175.26,185,31,34,0,0,1,1,-3,3,-3,4,1,7.62,15.24,-3,-10.0159,0.7937,-1.9921,Red,U-DEC,3.0,900.0,-115.0,550.0,1400.0,1550.0,250.0,750.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Red,-1.1176470588235294,14,18,-4,0.7857142857086735,0.666666666662963,0.11904761904571048,-1,-1,0,26.0691272,21.556914399999997,1.4025329,1.7453016,4.8549815000000045,0.45454545454545453,0.8333333333333334,-0.37878787878787884,0.9333333333333333,0.7333333333333334,0.19999999999999996,406.3158,0.0,0.623333333328881,0.41555555555324697,0.207777777775634,-0.002631578947368421,0.0029411764705882353
-330.0,300.0,30.303,300.0,2013-06-08,False,Featherweight,MALE,3,0,1,0,54.0,0.33,0.0,1.0,0.08,1,0,3,0,0,0,1,0,0,0,1,Switch,170.18,172.72,145,0,2,0,41.0,0.47,0.5,0.5,0.5,2,0,5,1,0,0,1,1,0,0,2,Orthodox,170.18,177.8,145,29,25,0,-1,-1,-1,0,-2,-1,-1,0,0.0,-5.08,4,13.0,-0.5,0.5,neither,SUB,1.0,84.0,275.0,380.0,250.0,1600.0,160.0,950.0,1,Triangle Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1,2,1,1,0.99999999995,0.9999999999,5.000000413701855e-11,2,1,1,19.27,17.82,0.75,0.08,0.7799999999999976,0.5,0.0,0.5,0.9333333333333333,0.6666666666666667,0.2666666666666666,360.303,0.0,1.119999999944,0.7333333332600002,0.38666666668399985,-0.0030303030303030303,0.0033333333333333335
-160.0,150.0,62.5,150.0,2013-10-26,False,Lightweight,MALE,3,0,1,0,42.0,0.48,1.0,2.0,1.0,1,0,2,0,0,0,0,0,1,0,1,Orthodox,175.26,180.34,155,0,1,0,44.0,0.475,0.0,2.0,0.5,1,1,4,1,0,0,1,0,0,0,1,Orthodox,177.8,177.8,155,26,26,0,0,0,0,1,-2,-1,0,1,-2.54,2.54,0,-2.0,1.0,0.0,neither,U-DEC,3.0,900.0,188.0,318.0,926.0,420.0,305.0,1875.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.0666666666666667,2,1,1,0.499999999975,0.9999999999,-0.499999999925,1,1,0,20.9,20.16,1.0,3.0,2.7399999999999984,0.0,1.0,-1.0,0.7333333333333334,0.7333333333333334,0.0,222.5,0.0,0.40333333331316673,0.8066666665860002,-0.40333333327283344,-0.00625,0.006666666666666667
-390.0,320.0,25.641,320.0,2022-12-03,False,Flyweight,MALE,3,0,1,0,4.23,0.38,1.0,0.59,0.44,4,4,20,0,0,2,1,0,3,0,6,Orthodox,172.72,177.8,125,0,3,0,3.62,0.52,0.8,1.38,0.45,3,1,19,0,0,2,3,0,1,0,6,Orthodox,167.64,167.64,125,29,32,0,-2,1,0,3,1,0,0,2,5.08,10.16,3,0.61,0.2,-0.79,Red,KO/TKO,2.0,404.0,150.0,600.0,300.0,1100.0,250.0,1200.0,1,Punch,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Red,-1.21875,7,10,-3,0.8571428571306122,0.599999999994,0.2571428571366122,3,1,2,1.8824,1.6074000000000002,1.421,1.2596,0.11359999999999992,0.16666666666666666,0.5,-0.33333333333333337,0.9333333333333333,0.8666666666666667,0.06666666666666665,415.641,0.0,1.0399999999851428,0.5719999999942801,0.4679999999908627,-0.002564102564102564,0.003125
105.0,-125.0,105.0,80.0,2010-09-15,False,Lightweight,MALE,3,0,1,0,16.0,0.275,2.0,2.5,0.75,1,1,6,0,0,0,1,0,0,0,1,Orthodox,175.26,175.26,155,2,0,0,20.8,0.533,0.8,0.2,0.15,6,4,23,0,0,1,1,3,1,0,6,Southpaw,175.26,185.42,155,33,31,2,1,-5,-5,3,-17,0,-3,-1,0.0,-10.16,2,-4.8,1.2,2.3,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-0.84,10,2,8,0.599999999994,0.499999999975,0.100000000019,-2,1,-3,11.086400000000001,4.4,0.8300000000000001,3.875,9.7314,0.6666666666666666,0.0,0.6666666666666666,0.8,0.9333333333333333,-0.1333333333333333,0.0,205.0,0.33599999999664,0.5133333333076667,-0.17733333331102674,0.009523809523809525,-0.008
150.0,-190.0,150.0,52.6316,2021-02-20,False,Bantamweight,MALE,3,1,0,0,2.57,0.35,2.8,2.75,1.0,1,1,0,0,0,0,0,0,0,0,1,Orthodox,172.72,175.26,135,0,1,0,2.82,0.4,0.0,0.33,0.16,1,2,1,0,0,0,0,0,0,0,2,Orthodox,172.72,172.72,135,33,24,1,-1,0,-1,-1,-1,0,0,0,0.0,2.54,-9,-0.25,2.8,2.42,neither,KO/TKO,3.0,900.0,275.0,150.0,700.0,450.0,750.0,500.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-0.7894736842105263,4,2,2,0.4999999999875,0.499999999975,1.2500001034254637e-11,1,-1,2,1.128,0.8994999999999999,0.05280000000000001,5.55,5.7257,0.0,0.0,0.0,0.8,0.6,0.20000000000000007,0.0,242.6316,0.4399999999890001,0.25499999998725,0.1850000000017501,0.006666666666666667,-0.005263157894736842
120.0,-140.0,120.0,71.4286,2019-06-22,False,Featherweight,MALE,3,0,2,0,3.78,0.36,0.0,0.25,0.5,2,0,6,0,0,0,2,0,0,0,2,Orthodox,170.18,185.42,145,0,3,0,3.89,0.49,0.8,2.38,0.35,3,1,8,0,0,0,1,1,1,0,3,Orthodox,170.18,180.34,145,27,30,0,-1,-1,-1,1,-2,0,-1,-1,0.0,5.08,-3,-0.11,-0.8,-2.13,neither,U-DEC,3.0,900.0,285.0,138.0,520.0,2300.0,1010.0,380.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-0.8571428571428571,4,2,2,0.74999999998125,0.99999999995,-0.24999999996875,3,2,1,1.9061000000000001,1.3607999999999998,1.633,0.125,-0.9626999999999997,0.6666666666666666,0.0,0.6666666666666666,0.8,1.0,-0.19999999999999996,0.0,211.42860000000002,0.7799999999805,1.19999999994,-0.4199999999595,0.008333333333333333,-0.007142857142857143
-125.0,105.0,80.0,105.0,2016-05-29,False,Women's Bantamweight,FEMALE,3,2,0,0,55.6,0.42,0.2,0.2,0.2,1,4,14,0,0,0,0,0,0,1,1,Orthodox,167.64,167.64,125,2,0,0,19.0,0.488,0.0,1.6,0.41,1,3,9,1,0,1,0,1,0,0,2,Orthodox,167.64,167.64,135,35,29,0,0,0,-1,-1,5,-1,0,0,0.0,0.0,6,36.6,0.2,-1.4,Red,U-DEC,3.0,900.0,125.0,242.0,1070.0,900.0,875.0,435.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Red,-1.1904761904761905,5,5,0,0.399999999992,0.199999999996,0.199999999996,-2,-2,0,9.272,23.352,0.656,0.24000000000000002,-14.496000000000002,0.5,0.0,0.5,0.6666666666666667,0.9333333333333333,-0.2666666666666666,205.0,0.0,0.18666666666293336,0.13066666666405333,0.05599999999888003,-0.008,0.009523809523809525
-520.0,410.0,19.2308,410.0,2023-02-25,False,Lightweight,MALE,3,0,0,0,1.53,0.31,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,175.26,155,0,1,0,1.98,0.56,1.4,2.23,0.46,4,1,14,0,1,0,2,0,2,0,5,Orthodox,175.26,177.8,155,29,33,0,-1,-4,-5,-1,-14,0,0,-2,-5.08,-2.54,4,-0.45,-1.4,-2.23,neither,SUB,2.0,595.0,180.0,950.0,100.0,1400.0,1000.0,1300.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2682926829268293,6,0,6,0.8333333333194445,0.0,0.8333333333194445,1,0,1,1.1088,0.4743,2.4257999999999997,0.0,-1.7912999999999997,0.4,0.0,0.4,0.9333333333333333,0.8,0.1333333333333333,539.2308,0.0,0.8555555555412964,0.0,0.8555555555412964,-0.0019230769230769232,0.0024390243902439024
320.0,-410.0,320.0,24.3902,2024-05-04,False,Light Heavyweight,MALE,3,0,5,0,2.82,0.45,0.8,3.98,0.66,5,0,13,0,0,0,2,2,1,0,5,Orthodox,187.96,195.58,205,0,1,0,3.24,0.49,0.6,0.46,0.26,3,10,59,1,0,1,1,7,5,0,14,Orthodox,193.04,193.04,205,35,26,0,4,2,-9,-10,-46,-1,-5,-4,-5.08,2.54,-9,-0.42,0.2,3.52,Red,SUB,1.0,120.0,1100.0,215.0,1200.0,550.0,800.0,110.0,1,Guillotine Choke,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Red,-0.7804878048780488,24,5,19,0.5833333333309029,0.99999999998,-0.41666666664909713,1,5,-4,1.5876000000000001,1.269,0.7196,3.4268,3.0258000000000003,0.8571428571428571,0.6,0.2571428571428571,0.6666666666666667,0.7333333333333334,-0.06666666666666665,0.0,434.3902,0.4277777777759955,1.099999999978,-0.6722222222020044,0.003125,-0.0024390243902439024
275.0,-305.0,275.0,32.7869,2014-05-10,False,Welterweight,MALE,3,2,0,0,47.5,0.453,0.0,0.0,0.0,2,2,10,0,0,0,1,1,0,0,2,Orthodox,187.96,190.5,170,0,1,0,43.5,0.393,0.0,1.75,0.4,1,2,10,0,0,0,2,0,0,0,2,Orthodox,190.5,203.2,170,26,30,-2,-1,1,0,0,0,0,1,0,-2.54,-12.7,-4,4.0,0.0,-1.75,neither,U-DEC,3.0,900.0,285.0,246.0,2200.0,700.0,1900.0,140.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-0.9016393442622951,4,4,0,0.4999999999875,0.4999999999875,0.0,1,-2,3,17.0955,21.517500000000002,0.7000000000000001,0.0,-5.122,0.0,0.5,-0.5,0.7333333333333334,1.0,-0.2666666666666666,0.0,337.7869,0.40333333332325005,0.34999999999125,0.05333333333200008,0.0036363636363636364,-0.003278688524590164
-150.0,130.0,66.6667,130.0,2023-07-01,False,Heavyweight,MALE,3,1,0,0,3.25,0.4,0.1,0.69,0.4,2,4,23,0,0,0,3,0,0,0,3,Southpaw,180.34,185.42,250,2,0,0,3.94,0.52,0.8,4.17,0.54,5,2,13,0,0,1,0,1,3,0,5,Southpaw,187.96,190.5,262,32,36,-1,0,-3,-2,2,10,0,-1,-3,-7.62,-5.08,4,-0.69,-0.7,-3.48,Red,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,1,1,Rank 11-25,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Red,-1.1538461538461537,7,7,0,0.7142857142755102,0.4285714285653061,0.28571428571020413,-2,-1,-1,2.0488,1.3,3.0518,0.376,-1.927,0.8,0.0,0.8,0.8666666666666667,0.6,0.2666666666666667,216.6667,0.0,0.4333333333271429,0.2185714285683061,0.2147619047588368,-0.006666666666666667,0.007692307692307693
-110.0,-110.0,90.9091,90.9091,2022-07-23,False,Middleweight,MALE,3,0,4,0,5.76,0.51,0.0,0.0,0.0,4,0,9,0,0,0,1,3,0,0,4,Orthodox,177.8,190.5,185,1,0,0,5.09,0.44,0.4,1.53,0.3,4,5,34,0,0,0,3,3,3,0,9,Orthodox,185.42,195.58,185,34,35,-1,4,0,-5,-5,-25,0,0,-3,-7.62,-5.08,1,0.67,-0.4,-1.53,Red,U-DEC,3.0,900.0,240.0,330.0,450.0,2500.0,550.0,215.0,0,Not Recorded,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Red,1.0,14,4,10,0.642857142852551,0.999999999975,-0.357142857122449,-1,4,-5,2.2396,2.9375999999999998,0.859,0.0,-1.557,0.6666666666666666,0.75,-0.08333333333333337,0.7333333333333334,0.6666666666666667,0.06666666666666665,200.9091,200.9091,0.4007142857114235,0.93333333331,-0.5326190475985766,-0.00909090909090909,-0.00909090909090909
-410.0,365.0,24.3902,365.0,2013-06-08,False,Welterweight,MALE,3,1,0,0,12.0,0.38,3.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,172.72,180.34,155,1,0,0,10.25,0.63,1.0,0.5,0.165,1,2,6,0,0,0,0,1,1,0,2,Orthodox,182.88,187.96,170,28,31,0,0,-1,-2,1,-3,0,-1,-1,-10.16,-7.62,-3,1.75,2.0,-0.5,neither,SUB,1.0,71.0,450.0,450.0,1200.0,1000.0,380.0,1200.0,1,Armbar,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1232876712328768,4,1,3,0.4999999999875,0.0,0.4999999999875,-1,-1,0,6.4575000000000005,4.5600000000000005,1.0825,3.0,3.8149999999999995,1.0,0.0,1.0,0.8666666666666667,0.9333333333333333,-0.06666666666666665,434.3902,0.0,0.368333333324125,0.0,0.368333333324125,-0.0024390243902439024,0.0027397260273972603
-150.0,130.0,66.6667,130.0,2018-07-28,False,Welterweight,MALE,3,0,1,0,48.8,0.386,0.4,0.0,0.0,2,2,12,0,0,1,1,0,1,0,3,Orthodox,180.34,182.88,170,0,1,0,33.375,0.509,0.25,1.375,0.314,2,4,18,0,0,1,1,2,0,0,4,Orthodox,182.88,185.42,170,28,27,0,0,0,-1,2,-6,0,-2,1,-2.54,-2.54,1,15.425,0.15,-1.375,neither,U-DEC,3.0,900.0,185.0,250.0,750.0,545.0,450.0,725.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1538461538461537,8,5,3,0.49999999999375,0.599999999988,-0.09999999999425002,1,1,0,16.987875,18.8368,0.6817500000000001,0.4,-2.1306750000000036,0.5,0.3333333333333333,0.16666666666666669,0.8666666666666667,0.8,0.06666666666666665,216.6667,0.0,0.4766666666607084,0.5279999999894401,-0.051333333328731745,-0.006666666666666667,0.007692307692307693
-260.0,220.0,38.4615,220.0,2019-11-16,False,Women's Flyweight,FEMALE,3,0,0,0,9.28,0.35,1.0,2.0,0.66,0,0,0,0,0,0,0,0,0,0,0,Orthodox,160.02,162.56,125,2,0,0,15.6667,0.31,0.3,0.33,1.0,0,2,6,0,0,0,0,0,0,0,6,Orthodox,167.64,170.18,125,25,28,2,0,0,-6,2,-6,0,0,0,-7.62,-7.62,-3,0.0,0.7,1.67,neither,U-DEC,3.0,900.0,-103.0,350.0,650.0,1000.0,400.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1818181818181819,8,0,8,0.749999999990625,0.0,0.749999999990625,-2,0,-2,4.856677,3.2479999999999998,0.63,2.3200000000000003,3.298677000000001,0.0,0.0,0.0,0.6666666666666667,0.8666666666666667,-0.19999999999999996,298.4615,0.0,0.34999999999562503,0.0,0.34999999999562503,-0.0038461538461538464,0.004545454545454545
-190.0,150.0,52.6316,150.0,2020-10-24,False,Heavyweight,MALE,3,1,0,0,2.97,0.39,0.2,0.32,0.33,3,7,24,0,0,0,0,6,0,0,6,Southpaw,195.58,195.58,250,1,0,0,4.65,0.58,0.2,0.72,0.7,4,2,24,0,0,1,2,2,0,0,5,Orthodox,200.66,203.2,250,32,37,0,0,-1,1,5,0,0,4,0,-5.08,-7.62,5,-1.68,0.0,-0.4,Red,KO/TKO,3.0,900.0,215.0,700.0,800.0,1800.0,250.0,225.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Red,-1.2666666666666666,7,13,-6,0.7142857142755102,0.46153846153491124,0.252747252740599,-1,-1,0,2.697,1.1583,0.704,0.30560000000000004,1.1403,0.4,1.0,-0.6,0.8666666666666667,0.5333333333333333,0.33333333333333337,242.6316,0.0,0.5261904761829592,0.20923076922915976,0.3169597069537995,-0.005263157894736842,0.006666666666666667
-118.0,-106.0,84.7458,94.3396,2021-06-05,False,Heavyweight,MALE,5,1,0,0,5.1,0.48,0.0,0.14,0.5,5,1,17,0,0,2,0,3,0,0,5,Orthodox,190.5,195.58,265,1,0,0,3.15,0.49,0.0,0.0,0.0,4,2,17,0,0,0,0,5,0,0,5,Orthodox,187.96,198.12,242,33,30,0,0,1,0,-1,0,0,-2,0,2.54,-2.54,-3,1.95,0.0,0.14,Red,KO/TKO,1.0,299.0,525.0,325.0,1800.0,1000.0,135.0,285.0,1,Punches,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Red,1.1132075471698113,7,6,1,0.7142857142755102,0.8333333333194445,-0.11904761904393424,-1,-1,0,1.5434999999999999,2.448,0.0,0.07,-0.8345000000000002,1.0,0.6,0.4,0.8,1.0,-0.19999999999999996,202.7458,200.33960000000002,0.485714285707347,0.7083333333215278,-0.22261904761418083,-0.00847457627118644,-0.009433962264150943
-335.0,275.0,29.8507,275.0,2019-03-16,False,Bantamweight,MALE,3,0,4,0,40.8,0.488,0.8,2.4,0.498,4,1,13,1,0,0,3,0,1,0,4,Switch,172.72,175.26,135,0,2,0,47.0,0.435,1.0,1.0,0.33,2,0,5,0,0,0,0,0,2,0,2,Orthodox,167.64,175.26,135,25,28,0,2,2,2,-1,8,1,0,-1,5.08,0.0,-3,-6.2,-0.2,1.4,neither,SUB,2.0,466.0,200.0,375.0,400.0,1200.0,175.0,1600.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2181818181818183,2,5,-3,0.99999999995,0.799999999984,0.19999999996600004,2,4,-2,20.445,19.9104,1.33,1.9952,1.1998000000000033,1.0,0.25,0.75,0.6666666666666667,0.8666666666666667,-0.19999999999999996,364.8507,0.0,0.79999999996,0.9706666666472533,-0.17066666668725328,-0.0029850746268656717,0.0036363636363636364
