RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,Finish,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,FinishDetails_present,FinishDetails_clean,BMatchWCRank_present,RMatchWCRank_present,BMatchWCRank_cat,RMatchWCRank_cat,BWFeatherweightRank_present,RWFeatherweightRank_present,BPFPRank_present,BWFlyweightRank_present,RWFlyweightRank_present,BWStrawweightRank_present,BWBantamweightRank_present,BWelterweightRank_present,BBantamweightRank_present,BLightHeavyweightRank_present,BLightweightRank_present,BFeatherweightRank_present,BFlyweightRank_present,BMiddleweightRank_present,RWStrawweightRank_present,BHeavyweightRank_present,RWBantamweightRank_present,RFeatherweightRank_present,RBantamweightRank_present,RMiddleweightRank_present,RLightHeavyweightRank_present,RLightweightRank_present,RHeavyweightRank_present,RFlyweightRank_present,RWelterweightRank_present,RPFPRank_present,blue_has_any_rank,red_has_any_rank,Winner
-115.0,-105.0,86.9565,95.2381,2016-12-10,False,Light Heavyweight,MALE,3,0,3,0,33.3333,0.593,0.6667,2.3333,0.527,3,0,6,0,0,0,0,1,2,0,3,Orthodox,190.5,195.58,205,0,5,0,31.375,0.609,0.625,0.0,0.0,5,2,12,0,0,0,0,3,3,0,6,Orthodox,190.5,195.58,205,24,29,0,-2,-2,-3,2,-6,0,-2,-1,0.0,0.0,-5,1.9583,0.0417,2.3333,Red,SUB,1.0,278.0,659.0,570.0,430.0,190.0,265.0,653.0,1,Guillotine Choke,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Blue
-120.0,100.0,83.3333,100.0,2016-12-10,False,Women's Strawweight,FEMALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,154.94,160.02,115,2,0,0,78.8,0.402,0.4,0.8,0.44,3,2,17,1,0,1,2,0,0,0,3,Orthodox,170.18,172.72,115,33,23,2,0,-3,-3,2,-17,-1,0,0,-15.24,-12.7,10,-78.8,-0.4,-0.8,Red,S-DEC,3.0,900.0,151.0,290.0,941.0,609.0,605.0,510.0,0,Not Recorded,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Blue
-130.0,110.0,76.9231,110.0,2016-12-10,False,Bantamweight,MALE,3,1,0,0,14.0,0.41,2.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,170.18,175.26,135,1,0,0,28.1667,0.435,1.3333,0.8333,0.31,4,2,12,0,0,0,1,0,3,0,4,Southpaw,165.1,165.1,135,32,29,0,0,-4,-4,1,-9,0,0,-3,5.08,10.16,3,-14.1667,0.6667,0.1667,neither,U-DEC,3.0,900.0,219.0,300.0,325.0,595.0,575.0,565.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
135.0,-155.0,135.0,64.5161,2016-12-10,False,Lightweight,MALE,3,1,0,0,40.0,0.36,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,175.26,180.34,155,0,1,0,60.9167,0.46,0.0,0.0,0.0,3,5,29,0,0,1,3,3,0,0,7,Orthodox,172.72,172.72,155,31,24,-1,-1,-3,-7,4,-27,0,-3,0,2.54,7.62,7,-20.9167,0.0,0.0,neither,KO/TKO,1.0,100.0,307.0,280.0,1355.0,405.0,685.0,255.0,1,Kick,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
180.0,-220.0,180.0,45.4545,2016-12-10,False,Lightweight,MALE,3,0,3,0,23.875,0.371,0.125,3.5,0.456,3,2,21,0,0,0,4,1,0,1,6,Orthodox,172.72,185.42,155,0,2,0,26.75,0.48,0.0,2.25,0.383,2,1,8,0,0,1,0,2,0,0,3,Orthodox,180.34,180.34,155,31,30,0,1,1,3,-1,13,0,0,0,-7.62,5.08,1,-2.875,0.125,1.25,neither,U-DEC,3.0,900.0,310.0,110.0,739.0,800.0,1040.0,520.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-130.0,110.0,76.9231,110.0,2016-12-10,False,Flyweight,MALE,3,2,0,0,45.25,0.45,0.125,2.125,0.279,2,4,24,0,0,2,0,2,0,0,4,Orthodox,165.1,165.1,125,2,0,0,30.5,0.443,0.1667,3.6667,0.343,2,3,18,0,0,0,3,0,0,0,3,Southpaw,162.56,162.56,125,33,27,0,0,0,1,-1,6,0,2,0,2.54,2.54,6,14.75,-0.0417,-1.5417,Red,S-DEC,3.0,900.0,100.0,190.0,967.0,820.0,940.0,985.0,0,Not Recorded,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Blue
170.0,-200.0,170.0,50.0,2016-12-09,False,Middleweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Southpaw,185.42,195.58,185,1,0,0,15.0,0.48,1.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,175.26,185,23,28,1,0,0,0,1,-3,0,0,0,5.08,20.32,-5,-15.0,-1.0,-1.0,neither,U-DEC,3.0,900.0,648.0,211.0,400.0,250.0,710.0,600.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
165.0,-190.0,165.0,52.6316,2016-12-09,False,Featherweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,190.5,145,0,1,0,40.3333,0.46,0.3333,0.3333,0.083,1,1,7,0,0,1,1,0,0,0,2,Orthodox,175.26,177.8,145,29,25,0,-1,-1,-2,1,-7,0,0,0,5.08,12.7,4,-40.3333,-0.3333,-0.3333,neither,U-DEC,3.0,900.0,335.0,283.0,761.0,571.0,585.0,220.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
220.0,-260.0,220.0,38.4615,2016-12-09,False,Lightweight,MALE,3,0,1,0,48.0,0.41,0.0,1.0,1.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,177.8,185.42,155,0,1,0,14.0,0.605,0.5,0.5,0.125,1,1,4,0,0,0,0,1,0,0,1,Orthodox,180.34,185.42,155,27,23,0,0,0,0,1,-2,0,0,0,-2.54,0.0,4,34.0,-0.5,0.5,neither,U-DEC,3.0,900.0,445.0,235.0,800.0,1075.0,1090.0,125.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
130.0,-150.0,130.0,66.6667,2016-12-09,False,Middleweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,193.04,185,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,205,31,35,1,0,0,0,1,-1,0,0,0,7.62,7.62,-4,0.0,0.0,0.0,neither,U-DEC,3.0,900.0,625.0,350.0,699.0,170.0,385.0,483.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
175.0,-210.0,175.0,47.619,2016-12-03,False,Welterweight,MALE,3,0,1,0,57.6364,0.493,0.6364,1.3636,0.45,3,4,32,0,0,0,5,1,1,0,7,Orthodox,180.34,187.96,170,0,1,0,21.8824,0.407,0.2353,1.2941,0.4,6,7,36,0,0,1,2,5,1,1,10,Orthodox,175.26,180.34,170,31,32,0,0,-3,-3,3,-4,0,-5,0,5.08,7.62,-1,35.754,0.4011,0.0695,Red,KO/TKO,1.0,245.0,475.0,160.0,1100.0,500.0,550.0,200.0,1,Punches,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Blue
-230.0,190.0,43.4783,190.0,2016-12-03,False,Light Heavyweight,MALE,3,0,1,0,18.5,0.645,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,Switch,180.34,195.58,185,0,1,0,56.5,0.255,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,Southpaw,185.42,190.5,205,22,32,0,0,0,0,0,-4,0,1,0,-5.08,5.08,-10,-38.0,0.0,0.0,neither,U-DEC,3.0,900.0,425.0,525.0,475.0,850.0,140.0,425.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
145.0,-165.0,145.0,60.6061,2016-12-03,False,Featherweight,MALE,3,0,1,0,23.0,0.56,1.0,1.0,0.33,1,0,3,1,0,0,1,0,0,0,1,Southpaw,177.8,180.34,155,0,1,0,26.5882,0.368,0.5882,2.2941,0.444,8,7,48,2,0,3,6,1,0,0,10,Orthodox,175.26,177.8,155,37,31,0,0,-7,-9,7,-45,-1,-1,0,2.54,2.54,6,-3.5882,0.4118,-1.2941,neither,U-DEC,3.0,900.0,240.0,422.0,1440.0,170.0,335.0,644.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-120.0,100.0,83.3333,100.0,2016-12-03,False,Women's Strawweight,FEMALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,154.94,165.1,115,1,0,0,33.75,0.425,0.5,2.0,0.625,1,3,9,0,0,0,0,0,1,0,1,Orthodox,162.56,165.1,115,25,27,1,0,-1,-1,3,-9,0,0,-1,-7.62,0.0,-2,-33.75,-0.5,-2.0,neither,U-DEC,3.0,900.0,155.0,270.0,1670.0,400.0,520.0,636.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-105.0,-115.0,95.2381,86.9565,2016-12-03,False,Middleweight,MALE,3,1,0,0,31.6667,0.447,0.3333,0.6667,0.133,1,2,7,0,0,0,1,0,0,0,1,Orthodox,193.04,193.04,205,2,0,0,51.0,0.415,0.0,0.0,0.0,0,2,6,0,0,0,0,0,0,0,0,Orthodox,182.88,182.88,185,30,28,1,0,1,1,0,1,0,0,0,10.16,10.16,2,-19.3333,0.3333,0.6667,neither,KO/TKO,2.0,507.0,350.0,317.0,690.0,504.0,365.0,330.0,1,Elbow,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-105.0,-115.0,95.2381,86.9565,2016-12-03,False,Light Heavyweight,MALE,3,1,0,0,14.0,0.7,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,182.88,190.5,205,0,1,0,61.0,0.57,0.0,0.0,0.0,1,0,3,0,1,0,0,0,0,0,1,Orthodox,187.96,187.96,205,32,26,-1,-1,-1,-1,-1,-2,0,0,0,-5.08,2.54,6,-47.0,1.0,1.0,neither,U-DEC,3.0,900.0,460.0,365.0,430.0,946.0,300.0,245.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-550.0,425.0,18.1818,425.0,2016-11-26,False,Lightweight,MALE,3,1,0,0,11.0,0.585,1.0,0.0,0.0,1,1,4,0,0,1,0,0,0,0,1,Southpaw,180.34,177.8,155,1,0,0,32.1667,0.428,0.6667,1.1667,0.282,2,2,12,0,0,0,0,0,3,1,4,Orthodox,180.34,185.42,170,22,30,0,0,-1,-3,1,-8,0,-1,-3,0.0,-7.62,-8,-21.1667,0.3333,-1.1667,neither,S-DEC,3.0,900.0,170.0,825.0,300.0,725.0,235.0,1050.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-110.0,-110.0,90.9091,90.9091,2016-11-26,False,Welterweight,MALE,3,2,0,0,28.3333,0.402,0.3333,1.6667,0.362,2,3,12,0,0,0,1,2,0,0,3,Orthodox,182.88,185.42,185,2,0,0,31.0,0.55,0.3636,1.0,0.348,3,5,22,0,0,1,0,3,2,0,6,Southpaw,185.42,193.04,170,36,29,0,0,-1,-3,2,-10,0,-1,-2,-2.54,-7.62,7,-2.6667,-0.0303,0.6667,neither,U-DEC,3.0,900.0,330.0,300.0,542.0,500.0,525.0,280.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
135.0,-155.0,135.0,64.5161,2016-11-26,False,Lightweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,180.34,145,1,0,0,44.0,0.44,0.0,1.0,0.25,0,1,3,0,0,0,0,0,0,0,0,Southpaw,170.18,170.18,155,27,28,1,0,0,0,1,-3,0,0,0,-2.54,10.16,-1,-44.0,0.0,-1.0,neither,KO/TKO,2.0,426.0,350.0,250.0,375.0,514.0,675.0,360.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-105.0,-115.0,95.2381,86.9565,2016-11-26,False,Light Heavyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,200.66,205,1,0,0,14.0,0.51,0.0,0.0,0.0,0,1,3,1,0,0,0,0,0,0,0,Southpaw,185.42,193.04,205,26,25,1,0,0,0,1,-3,-1,0,0,5.08,7.62,1,-14.0,0.0,0.0,neither,SUB,1.0,247.0,250.0,475.0,750.0,285.0,420.0,485.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-110.0,-110.0,90.9091,90.9091,2016-11-26,False,Women's Strawweight,FEMALE,3,1,0,0,17.0,0.16,0.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,152.4,152.4,115,1,0,0,73.6667,0.43,0.3333,0.0,0.0,1,2,9,0,0,0,1,0,0,0,1,Southpaw,157.48,157.48,115,29,27,0,0,-1,-1,1,-6,0,0,0,-5.08,-5.08,2,-56.6667,-0.3333,1.0,neither,U-DEC,3.0,900.0,115.0,220.0,1600.0,1235.0,1350.0,390.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-135.0,115.0,74.0741,115.0,2016-11-26,False,Welterweight,MALE,3,1,0,0,16.0,0.69,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Switch,190.5,190.5,170,1,0,0,55.8,0.506,0.0,1.2,0.176,1,3,13,0,0,0,2,0,0,0,2,Orthodox,182.88,185.42,170,27,29,0,0,-1,-2,2,-10,0,0,0,7.62,5.08,-2,-39.8,0.0,-1.2,neither,U-DEC,3.0,900.0,245.0,310.0,550.0,590.0,380.0,445.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-145.0,125.0,68.9655,125.0,2016-11-26,False,Featherweight,MALE,3,0,1,0,52.0,0.495,0.5,0.5,0.25,1,1,6,0,0,1,0,0,0,0,1,Orthodox,177.8,180.34,145,0,1,0,31.2,0.44,0.2,0.2,0.066,1,2,10,0,0,0,0,2,1,0,3,Switch,182.88,190.5,155,26,24,0,0,0,-2,1,-4,0,-2,-1,-5.08,-10.16,2,20.8,0.3,0.3,neither,U-DEC,3.0,900.0,175.0,237.0,639.0,705.0,415.0,1225.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
115.0,-135.0,115.0,74.0741,2016-11-26,False,Flyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,172.72,125,1,0,0,12.3333,0.213,0.0,0.3333,0.053,1,2,7,0,0,1,0,0,0,0,1,Orthodox,165.1,162.56,125,25,28,1,0,-1,-1,2,-7,0,0,0,0.0,10.16,-3,-12.3333,0.0,-0.3333,neither,U-DEC,3.0,900.0,190.0,195.0,1020.0,500.0,925.0,370.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-135.0,115.0,74.0741,115.0,2016-11-19,False,Middleweight,MALE,3,0,4,0,34.5,0.47,0.0,1.0,0.318,4,1,15,0,0,1,3,1,0,0,5,Southpaw,185.42,195.58,185,0,1,0,25.5625,0.408,1.0,1.875,0.305,5,5,42,1,0,1,3,2,5,0,11,Orthodox,185.42,198.12,185,35,27,0,3,-1,-6,4,-27,-1,-1,-5,0.0,-2.54,8,8.9375,-1.0,-0.875,Red,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,1,1,Rank 11-25,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Blue
175.0,-210.0,175.0,47.619,2016-11-19,False,Welterweight,MALE,3,0,3,0,34.6667,0.593,0.3333,5.6667,0.587,3,0,8,1,0,0,2,0,1,0,3,Switch,182.88,193.04,170,1,0,0,32.8,0.488,1.0,1.0,0.464,4,1,12,1,0,0,1,0,3,0,4,Orthodox,180.34,182.88,170,25,29,1,3,-1,-1,1,-4,0,0,-2,2.54,10.16,-4,1.8667,-0.6667,4.6667,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-165.0,145.0,60.6061,145.0,2016-11-19,False,Light Heavyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,177.8,205,0,1,0,14.75,0.688,0.75,0.0,0.0,2,1,4,0,0,0,0,2,1,0,3,Orthodox,185.42,190.5,253,31,29,0,-1,-2,-3,1,-4,0,-2,-1,-5.08,-12.7,2,-14.75,-0.75,0.0,neither,SUB,1.0,67.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Guillotine Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-105.0,-115.0,95.2381,86.9565,2016-11-19,False,Lightweight,MALE,3,1,0,0,25.0,0.433,0.75,0.25,0.25,3,1,9,0,0,0,1,2,0,0,3,Southpaw,177.8,177.8,155,2,0,0,42.3333,0.421,0.0,0.7143,0.381,3,10,54,1,0,2,4,4,0,1,11,Orthodox,172.72,175.26,155,32,26,1,0,0,-8,9,-45,-1,-3,0,5.08,2.54,6,-17.3333,0.75,-0.4643,neither,S-DEC,3.0,900.0,175.0,190.0,1150.0,1250.0,450.0,425.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-150.0,130.0,66.6667,130.0,2016-11-19,False,Heavyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,200.66,203.2,250,0,1,0,31.0,0.39,0.0,1.3333,0.417,1,1,7,0,0,0,1,1,0,0,2,Southpaw,190.5,195.58,265,31,28,0,-1,-1,-2,1,-7,0,-1,0,10.16,7.62,3,-31.0,0.0,-1.3333,Red,U-DEC,3.0,900.0,195.0,525.0,535.0,635.0,440.0,300.0,0,Not Recorded,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Blue
-250.0,210.0,40.0,210.0,2016-11-19,False,Middleweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,185,0,4,0,15.2,0.552,0.6,1.2,0.22,4,1,10,0,0,0,1,1,2,0,4,Orthodox,195.58,200.66,185,34,26,0,-4,-4,-4,1,-10,0,-1,-2,-12.7,-15.24,8,-15.2,-0.6,-1.2,neither,KO/TKO,2.0,520.0,290.0,900.0,190.0,1092.0,280.0,385.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-140.0,120.0,71.4286,120.0,2016-11-19,False,Women's Strawweight,FEMALE,3,1,0,0,1.0,0.25,2.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,Switch,160.02,162.56,115,1,0,0,6.0,0.6,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,160.02,165.1,115,32,25,0,0,0,0,0,0,1,0,0,0.0,-2.54,7,-5.0,2.0,0.0,neither,U-DEC,3.0,900.0,178.0,275.0,892.0,350.0,325.0,816.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
270.0,-330.0,270.0,30.303,2016-11-19,False,Welterweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,185.42,170,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,170,35,31,0,0,0,0,0,0,0,0,0,-2.54,0.0,4,0.0,0.0,0.0,neither,KO/TKO,1.0,53.0,610.0,650.0,1105.0,652.0,675.0,-145.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
140.0,-160.0,140.0,62.5,2016-11-12,True,Lightweight,MALE,5,0,1,0,49.0,0.497,0.0,0.5556,0.2,7,1,18,2,1,0,1,6,0,0,8,Southpaw,175.26,187.96,155,0,3,0,41.5,0.463,0.0,2.5,0.25,3,1,10,1,0,2,0,1,0,0,3,Orthodox,175.26,175.26,155,32,28,0,-2,4,5,0,8,1,5,0,0.0,12.7,4,7.5,0.0,-1.9444,Red,KO/TKO,2.0,484.0,500.0,630.0,420.0,1500.0,400.0,110.0,1,Punches,0,1,Unranked,Top 10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Blue
-220.0,180.0,45.4545,180.0,2016-11-12,False,Middleweight,MALE,3,0,7,0,40.0,0.619,0.0,1.5714,0.261,7,0,19,0,0,1,1,5,0,0,7,Southpaw,182.88,185.42,185,1,0,0,33.6,0.49,0.7,2.4,0.699,9,1,24,5,0,0,3,4,2,0,9,Orthodox,187.96,198.12,185,32,39,1,7,-2,-2,1,-5,-5,1,-2,-5.08,-12.7,-7,6.4,-0.7,-0.8286,Red,KO/TKO,3.0,624.0,200.0,400.0,450.0,2000.0,350.0,325.0,1,Flying Knee,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Blue
-140.0,120.0,71.4286,120.0,2016-11-12,False,Women's Bantamweight,FEMALE,3,0,3,0,50.8571,0.529,0.8571,1.2857,0.537,3,2,18,0,0,1,2,0,2,0,5,Orthodox,170.18,170.18,135,1,0,0,31.625,0.424,1.375,1.125,0.201,5,3,24,3,1,0,3,0,1,0,5,Orthodox,167.64,165.1,135,30,28,1,3,-2,0,1,-6,-3,0,1,2.54,5.08,2,19.2321,-0.5179,0.1607,Red,U-DEC,3.0,900.0,160.0,250.0,335.0,750.0,725.0,900.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Blue
-145.0,125.0,68.9655,125.0,2016-11-12,False,Middleweight,MALE,3,0,1,0,27.6842,0.507,0.5789,1.1053,0.207,4,9,43,0,0,2,3,5,0,0,10,Orthodox,182.88,187.96,185,1,0,0,42.4667,0.481,0.4667,2.4,0.291,4,6,42,0,0,2,5,1,1,0,9,Orthodox,182.88,193.04,185,33,35,1,1,0,1,-3,1,0,4,-1,0.0,-5.08,-2,-14.7825,0.1123,-1.2947,Red,KO/TKO,1.0,202.0,200.0,475.0,575.0,900.0,350.0,275.0,1,Punches,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Blue
-140.0,120.0,71.4286,120.0,2016-11-05,False,Lightweight,MALE,5,0,8,0,38.75,0.405,1.0833,0.5,0.347,8,1,23,1,0,1,2,2,5,1,11,Orthodox,180.34,193.04,155,1,0,0,34.6,0.418,0.6,1.95,0.337,5,6,50,3,0,0,8,4,2,0,14,Southpaw,172.72,177.8,170,32,32,1,8,3,-3,5,-27,-2,-1,3,7.62,15.24,0,4.15,0.4833,-1.45,Red,U-DEC,5.0,1500.0,200.0,650.0,750.0,325.0,325.0,400.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Blue
